------------------------------------------------------------
 Current - Vg = 0 V
------------------------------------------------------------
Voltage (V), Current (A)
            0.840625,       0.000665464912
             0.84375,       0.000663667441
            0.846875,       0.000661343355
                0.85,       0.000658421132
            0.853125,       0.000654819864
             0.85625,       0.000650448143
            0.859375,       0.000645202735
              0.8625,       0.000638967171
            0.865625,       0.000631610132
             0.86875,       0.000707019948
            0.871875,       0.000708794937
               0.875,       0.000710564025
            0.878125,       0.000712327421
             0.88125,        0.00071408541
            0.884375,       0.000715838381
              0.8875,       0.000717586806
            0.890625,       0.000719331318
             0.89375,       0.000721072734
            0.896875,       0.000722812023
                 0.9,        0.00072455035
            0.903125,        0.00072628899
             0.90625,       0.000728029167
            0.909375,       0.000729771828
              0.9125,        0.00073151731
            0.915625,       0.000733265257
             0.91875,       0.000735015152
            0.921875,        0.00073676852
               0.925,       0.000738532809
            0.928125,       0.000740326949
             0.93125,       0.000742186718
            0.934375,       0.000744169309
              0.9375,       0.000746357987
            0.940625,        0.00074885906
             0.94375,       0.000751855226
            0.946875,       0.000755573216
                0.95,       0.000760311328
            0.953125,       0.000766530049
             0.95625,       0.000774863578
            0.959375,       0.000786203391
              0.9625,       0.000801798764
            0.965625,       0.000823394738
             0.96875,       0.000853421186
            0.971875,       0.000895251792
               0.975,       0.000763535766
            0.978125,       0.000765126617
             0.98125,       0.000765001236
            0.984375,       0.000766487212
              0.9875,        0.00076740116
            0.990625,       0.000767279956
             0.99375,       0.000764713553
            0.996875,       0.000756149566
                   1,       0.000775634176
            1.003125,       0.000777127335
             1.00625,        0.00077866535
            1.009375,        0.00078050172
              1.0125,        0.00078504161
            1.015625,       0.000862356204
             1.01875,       0.000777006619
            1.021875,        0.00078708981
           1.0234375,       0.000786592164
               1.025,       0.000787308364
           1.0265625,       0.000788022748
            1.028125,       0.000788735319
           1.0296875,       0.000789446081
             1.03125,       0.000790155029
           1.0328125,       0.000790862158
            1.034375,       0.000791567468
           1.0359375,       0.000792270954
              1.0375,       0.000792972623
           1.0390625,       0.000793672458
            1.040625,       0.000794370466
           1.0421875,       0.000795066665
             1.04375,       0.000795761003
           1.0453125,       0.000796453524
            1.046875,       0.000797144211
           1.0484375,       0.000797833062
                1.05,       0.000798520074
           1.0515625,       0.000799205274
            1.053125,       0.000799888574
           1.0546875,       0.000800570064
             1.05625,       0.000801249699
           1.0578125,       0.000801927503
            1.059375,       0.000802603424
           1.0609375,       0.000803277517
              1.0625,       0.000803946689
           1.0640625,       0.000804616941
            1.065625,       0.000805285374
           1.0671875,       0.000805951934
             1.06875,       0.000806616601
           1.0703125,       0.000807279439
            1.071875,       0.000807940385
           1.0734375,       0.000808599461
               1.075,       0.000809256666
           1.0765625,       0.000809912007
            1.078125,       0.000810565446
           1.0796875,       0.000811217015
             1.08125,       0.000811866696
           1.0828125,       0.000812514496
            1.084375,       0.000813160418
           1.0859375,       0.000813804432
              1.0875,       0.000814446573
           1.0890625,       0.000815086815
            1.090625,       0.000815725156
           1.0921875,       0.000816361597
             1.09375,       0.000816996142
           1.0953125,       0.000817628789
            1.096875,       0.000818259519
           1.0984375,       0.000818888349
                 1.1,       0.000819515265
           1.1015625,       0.000820140274
            1.103125,       0.000820763363
           1.1046875,       0.000821384536
             1.10625,       0.000822003797
           1.1078125,       0.000822621124
            1.109375,       0.000823236535
           1.1109375,        0.00082385002
              1.1125,       0.000824461576
           1.1140625,       0.000825071189
            1.115625,       0.000825678873
           1.1171875,       0.000826284648
             1.11875,       0.000826888466
           1.1203125,       0.000827490327
            1.121875,       0.000828090254
           1.1234375,       0.000828688221
               1.125,       0.000829284261
           1.1265625,        0.00082987832
            1.128125,       0.000830470464
           1.1296875,        0.00083106063
             1.13125,       0.000831648839
           1.1328125,       0.000832235106
            1.134375,       0.000832819385
           1.1359375,        0.00083340169
              1.1375,       0.000833982031
           1.1390625,        0.00083456042
            1.140625,       0.000835136804
           1.1421875,       0.000835711233
             1.14375,       0.000836283663
           1.1453125,       0.000836854139
            1.146875,         0.0008374226
           1.1484375,       0.000837989066
                1.15,       0.000838553566
           1.1515625,       0.000839116067
            1.153125,       0.000839676564
           1.1546875,       0.000840235078
             1.15625,       0.000840791562
           1.1578125,       0.000841346042
            1.159375,       0.000841898523
           1.1609375,       0.000842448988
              1.1625,       0.000842997446
           1.1640625,       0.000843543886
            1.165625,       0.000844088319
           1.1671875,       0.000844630707
             1.16875,       0.000845171058
           1.1703125,       0.000845709416
            1.171875,       0.000846245724
           1.1734375,       0.000846780004
               1.175,       0.000847312223
           1.1765625,        0.00084784241
            1.178125,       0.000848370559
           1.1796875,       0.000848896658
             1.18125,       0.000849420713
           1.1828125,         0.0008499427
            1.184375,       0.000850462638
           1.1859375,       0.000850980512
              1.1875,       0.000851496352
           1.1890625,       0.000852010099
            1.190625,       0.000852521781
           1.1921875,       0.000853031375
             1.19375,       0.000853538898
           1.1953125,       0.000854044359
            1.196875,       0.000854547721
           1.1984375,       0.000855049001
                 1.2,        0.00085554821
           1.2015625,       0.000856045295
            1.203125,       0.000856540307
           1.2046875,       0.000857033211
             1.20625,       0.000857524007
           1.2078125,       0.000858012717
            1.209375,       0.000858499279
           1.2109375,       0.000858983767
              1.2125,       0.000859466118
           1.2140625,       0.000859946356
            1.215625,       0.000860424458
           1.2171875,       0.000860900461
             1.21875,       0.000861374307
           1.2203125,       0.000861846019
            1.221875,       0.000862315605
           1.2234375,       0.000862783035
               1.225,       0.000863248341
           1.2265625,       0.000863711479
            1.228125,       0.000864172465
           1.2296875,       0.000864631309
             1.23125,       0.000865087993
           1.2328125,       0.000865542484
            1.234375,       0.000865994832
           1.2359375,       0.000866444996
              1.2375,       0.000866892999
           1.2390625,       0.000867338818
            1.240625,       0.000867782465
           1.2421875,       0.000868223884
             1.24375,       0.000868663155
           1.2453125,       0.000869100219
            1.246875,       0.000869535073
           1.2484375,       0.000869967754
                1.25,       0.000870398198
           1.2515625,       0.000870826445
            1.253125,       0.000871252479
           1.2546875,       0.000871676293
             1.25625,       0.000872097883
           1.2578125,       0.000872517255
            1.259375,       0.000872934392
           1.2609375,       0.000873349296
              1.2625,       0.000873761958
           1.2640625,       0.000874172371
            1.265625,       0.000874580548
           1.2671875,       0.000874986492
             1.26875,       0.000875390153
           1.2703125,       0.000875791552
            1.271875,       0.000876190725
           1.2734375,       0.000876587595
               1.275,       0.000876982199
           1.2765625,       0.000877374539
            1.278125,       0.000877764608
           1.2796875,       0.000878152359
             1.28125,       0.000878537867
           1.2828125,       0.000878921075
            1.284375,       0.000879301961
           1.2859375,       0.000879680562
              1.2875,        0.00088005686
           1.2890625,        0.00088043085
            1.290625,       0.000880802529
           1.2921875,       0.000881171903
             1.29375,       0.000881538926
           1.2953125,        0.00088190363
            1.296875,       0.000882266043
           1.2984375,       0.000882626089
                 1.3,       0.000882983822
           1.3015625,       0.000883339189
            1.303125,       0.000883692218
           1.3046875,       0.000884042923
             1.30625,       0.000884391263
           1.3078125,       0.000884737236
            1.309375,       0.000885080851
           1.3109375,       0.000885422119
              1.3125,       0.000885761006
           1.3140625,       0.000886097531
            1.315625,       0.000886431679
           1.3171875,       0.000886763444
             1.31875,       0.000887092827
           1.3203125,       0.000887419837
            1.321875,        0.00088774446
           1.3234375,       0.000888066665
               1.325,       0.000888386486
           1.3265625,        0.00088870392
            1.328125,       0.000889018956
           1.3296875,       0.000889331582
             1.33125,       0.000889641803
           1.3328125,       0.000889949625
            1.334375,       0.000890255028
           1.3359375,       0.000890558004
              1.3375,       0.000890858579
           1.3390625,       0.000891156734
            1.340625,       0.000891452477
           1.3421875,       0.000891745781
             1.34375,       0.000892036656
           1.3453125,       0.000892325135
            1.346875,       0.000892611165
           1.3484375,       0.000892894768
                1.35,       0.000893175944
           1.3515625,       0.000893454701
            1.353125,       0.000893731041
           1.3546875,       0.000894004916
             1.35625,       0.000894276388
           1.3578125,       0.000894545426
            1.359375,       0.000894812038
              1.3625,        0.00089533796
            1.365625,       0.000895854224
           1.3671875,       0.000896108718
             1.36875,        0.00089636079
           1.3703125,       0.000896610443
            1.371875,       0.000896857722
           1.3734375,       0.000897102554
               1.375,       0.000897345012
           1.3765625,       0.000897585052
            1.378125,       0.000897822724
           1.3796875,       0.000898057984
             1.38125,       0.000898290899
           1.3828125,       0.000898521425
            1.384375,       0.000898749591
           1.3859375,       0.000898975386
              1.3875,       0.000899198879
           1.3890625,       0.000899420005
            1.390625,       0.000899638808
           1.3921875,       0.000899855297
             1.39375,       0.000900069483
           1.3953125,       0.000900281368
            1.396875,       0.000900490977
           1.3984375,       0.000900698322
                 1.4,         0.0009009034
           1.4015625,       0.000901106259
            1.403125,       0.000901306883
           1.4046875,       0.000901505316
             1.40625,       0.000901701527
           1.4078125,       0.000901895582
            1.409375,       0.000902087491
           1.4109375,       0.000902277266
              1.4125,       0.000902464918
           1.4140625,        0.00090265048
            1.415625,       0.000902833948
           1.4171875,       0.000903015397
             1.41875,         0.0009031948
           1.4203125,       0.000903372193
            1.421875,       0.000903547613
           1.4234375,       0.000903721046
               1.425,       0.000903892571
           1.4265625,       0.000904062177
            1.428125,        0.00090422991
           1.4296875,       0.000904395769
             1.43125,       0.000904559802
           1.4328125,       0.000904722026
            1.434375,       0.000904882468
           1.4359375,       0.000905041164
              1.4375,       0.000905198132
           1.4390625,       0.000905353404
            1.440625,          0.000905507
           1.4421875,       0.000905658972
             1.44375,         0.0009058093
           1.4453125,       0.000905958053
            1.446875,        0.00090610525
           1.4484375,       0.000906250893
                1.45,       0.000906395037
           1.4515625,       0.000906537725
            1.453125,       0.000906678934
           1.4546875,       0.000906818699
             1.45625,        0.00090695706
           1.4578125,        0.00090709406
            1.459375,         0.0009072297
           1.4609375,       0.000907364026
              1.4625,       0.000907497026
           1.4640625,       0.000907628764
            1.465625,       0.000907759231
           1.4671875,       0.000907888481
             1.46875,       0.000908016506
           1.4703125,       0.000908143335
            1.471875,       0.000908269016
           1.4734375,       0.000908393533
               1.475,       0.000908516941
           1.4765625,       0.000908639237
            1.478125,       0.000908760441
           1.4796875,       0.000908880608
             1.48125,       0.000908999707
           1.4828125,       0.000909117805
            1.484375,       0.000909234859
           1.4859375,       0.000909350966
              1.4875,       0.000909466105
           1.4890625,       0.000909580269
            1.490625,        0.00090969352
           1.4921875,       0.000909805847
             1.49375,       0.000909917277
           1.4953125,       0.000910027816
            1.496875,       0.000910137493
           1.4984375,       0.000910246317
                 1.5,        0.00091035431
           1.5015625,        0.00091046147
            1.503125,       0.000910567839
           1.5046875,       0.000910673388
             1.50625,        0.00091077818
           1.5078125,         0.0009108822
            1.509375,       0.000910985459
           1.5109375,       0.000911087982
              1.5125,       0.000911189797
           1.5140625,       0.000911290864
            1.515625,       0.000911391238
           1.5171875,       0.000911490928
             1.51875,       0.000911589916
           1.5203125,       0.000911688249
            1.521875,       0.000911785912
           1.5234375,       0.000911882937
               1.525,       0.000911979316
           1.5265625,       0.000912075071
            1.528125,       0.000912170176
           1.5296875,       0.000912264683
             1.53125,       0.000912358585
           1.5328125,       0.000912451903
            1.534375,       0.000912544627
           1.5359375,       0.000912636762
              1.5375,       0.000912728338
           1.5390625,       0.000912819349
            1.540625,       0.000912909809
           1.5421875,       0.000912999704
             1.54375,       0.000913089073
           1.5453125,        0.00091317789
            1.546875,       0.000913266183
           1.5484375,       0.000913353982
                1.55,       0.000913441217
           1.5515625,       0.000913527963
            1.553125,       0.000913614198
           1.5546875,        0.00091369994
             1.55625,       0.000913785201
           1.5578125,       0.000913869963
            1.559375,       0.000913954237
           1.5609375,       0.000914038054
              1.5625,       0.000914121389
           1.5640625,       0.000914204269
            1.565625,       0.000914286679
           1.5671875,       0.000914368627
             1.56875,       0.000914450127
           1.5703125,       0.000914531187
            1.571875,       0.000914611799
           1.5734375,       0.000914691987
               1.575,       0.000914771714
           1.5765625,       0.000914851052
            1.578125,       0.000914929956
           1.5796875,       0.000915008421
             1.58125,       0.000915086489
           1.5828125,       0.000915164134
            1.584375,       0.000915241394
           1.5859375,       0.000915318235
              1.5875,       0.000915394696
           1.5890625,       0.000915470754
            1.590625,       0.000915546429
           1.5921875,       0.000915621714
             1.59375,       0.000915696619
           1.5953125,       0.000915771152
            1.596875,       0.000915845306
           1.5984375,       0.000915919113
                 1.6,       0.000915992525
           1.6015625,       0.000916065586
            1.603125,       0.000916138301
             1.60625,        0.00091628265
           1.6078125,       0.000916354326
            1.609375,       0.000916425651
           1.6109375,       0.000916496654
              1.6125,       0.000916567313
           1.6140625,       0.000916637631
            1.615625,       0.000916707624
           1.6171875,       0.000916777311
             1.61875,       0.000916846664
            1.621875,       0.000916984399
           1.6234375,       0.000917052827
               1.625,       0.000917120944
           1.6265625,       0.000917188756
            1.628125,       0.000917256253
             1.63125,       0.000917390376
           1.6328125,       0.000917457005
            1.634375,       0.000917523342
           1.6359375,       0.000917589402
              1.6375,       0.000917655191
           1.6390625,       0.000917720685
            1.640625,         0.0009177859
           1.6421875,        0.00091785085
             1.64375,       0.000917915521
           1.6453125,       0.000917979937
            1.646875,       0.000918044083
           1.6484375,       0.000918107955
                1.65,       0.000918171583
           1.6515625,       0.000918234955
            1.653125,       0.000918298069
           1.6546875,       0.000918360926
             1.65625,       0.000918423544
           1.6578125,       0.000918485912
            1.659375,       0.000918548024
           1.6609375,       0.000918609902
              1.6625,       0.000918671545
           1.6640625,       0.000918732943
            1.665625,       0.000918794098
           1.6671875,       0.000918855018
             1.66875,       0.000918915706
           1.6703125,       0.000918976178
            1.671875,       0.000919036418
           1.6734375,       0.000919096438
               1.675,        0.00091915623
           1.6765625,       0.000919215801
            1.678125,       0.000919275139
           1.6796875,       0.000919334257
             1.68125,       0.000919393179
           1.6828125,       0.000919451876
            1.684375,       0.000919510358
           1.6859375,       0.000919568651
              1.6875,       0.000919626704
           1.6890625,       0.000919684554
            1.690625,         0.0009197422
           1.6921875,       0.000919799651
             1.69375,       0.000919856884
           1.6953125,       0.000919913915
            1.696875,       0.000919970781
           1.6984375,       0.000920027407
                 1.7,       0.000920083865
           1.7015625,       0.000920140113
            1.703125,       0.000920196148
           1.7046875,       0.000920252028
             1.70625,       0.000920307704
           1.7078125,       0.000920363174
            1.709375,       0.000920418479
           1.7109375,       0.000920473584
              1.7125,       0.000920528511
           1.7140625,       0.000920583226
            1.715625,       0.000920637792
           1.7171875,       0.000920692175
             1.71875,       0.000920746337
           1.7203125,       0.000920800353
            1.721875,       0.000920854168
           1.7234375,       0.000920907819
               1.725,       0.000920961302
           1.7265625,       0.000921014594
            1.728125,       0.000921067712
           1.7296875,       0.000921120659
             1.73125,       0.000921173429
           1.7328125,       0.000921226056
            1.734375,       0.000921278486
           1.7359375,       0.000921330733
              1.7375,       0.000921382838
           1.7390625,       0.000921434775
            1.740625,       0.000921486537
           1.7421875,       0.000921538141
             1.74375,       0.000921589569
           1.7453125,        0.00092164083
            1.746875,       0.000921691934
           1.7484375,       0.000921742896
                1.75,       0.000921793668
           1.7515625,       0.000921844285
            1.753125,       0.000921894768
           1.7546875,       0.000921945063
             1.75625,        0.00092199522
           1.7578125,       0.000922045201
            1.759375,       0.000922095043
           1.7609375,       0.000922144734
              1.7625,       0.000922194258
           1.7640625,        0.00092224362
            1.765625,       0.000922292857
           1.7671875,       0.000922341925
             1.76875,       0.000922390861
           1.7703125,       0.000922439645
            1.771875,       0.000922488255
           1.7734375,        0.00092253674
               1.775,        0.00092258508
           1.7765625,       0.000922633261
            1.778125,       0.000922681314
           1.7796875,       0.000922729225
             1.78125,       0.000922776978
           1.7828125,       0.000922824594
            1.784375,       0.000922872078
           1.7859375,       0.000922919426
              1.7875,       0.000922966621
           1.7890625,       0.000923013686
            1.790625,       0.000923060606
           1.7921875,       0.000923107403
             1.79375,       0.000923154055
           1.7953125,       0.000923200592
            1.796875,       0.000923246971
           1.7984375,       0.000923293225
                 1.8,       0.000923339356
               1.825,       0.000924060188
           1.8265625,       0.000924104228
            1.828125,       0.000924148132
           1.8296875,       0.000924191934
             1.83125,       0.000924235601
           1.8328125,       0.000924279159
            1.834375,        0.00092432261
           1.8359375,       0.000924365965
              1.8375,       0.000924409197
           1.8390625,       0.000924452318
            1.840625,       0.000924495309
           1.8421875,       0.000924538191
             1.84375,       0.000924580986
           1.8453125,        0.00092462364
            1.846875,       0.000924666217
           1.8484375,       0.000924708684
                1.85,       0.000924751035
           1.8515625,       0.000924793266
            1.853125,       0.000924835423
           1.8546875,       0.000924877448
             1.85625,         0.0009249194
           1.8578125,       0.000924961214
            1.859375,       0.000925002921
           1.8609375,       0.000925044541
              1.8625,       0.000925086068
           1.8640625,       0.000925127492
            1.865625,       0.000925168803
           1.8671875,       0.000925210036
             1.86875,        0.00092525113
           1.8703125,       0.000925292154
            1.871875,       0.000925333073
           1.8734375,        0.00092537388
               1.875,       0.000925414629
           1.8765625,       0.000925455253
            1.878125,        0.00092549575
           1.8796875,       0.000925536212
             1.88125,       0.000925576532
           1.8828125,       0.000925616795
            1.884375,        0.00092565693
           1.8859375,       0.000925696974
              1.8875,       0.000925736931
           1.8890625,       0.000925776795
            1.890625,        0.00092581658
           1.8921875,       0.000925856261
             1.89375,       0.000925895848
           1.8953125,       0.000925935341
            1.896875,       0.000925974736
           1.8984375,       0.000926014056
                 1.9,       0.000926053273
           1.9015625,       0.000926092409
            1.903125,       0.000926131446
           1.9046875,       0.000926170405
             1.90625,       0.000926209275
           1.9078125,       0.000926248051
            1.909375,       0.000926286743
           1.9109375,       0.000926325348
              1.9125,       0.000926363858
           1.9140625,       0.000926402297
            1.915625,        0.00092644064
           1.9171875,       0.000926478901
             1.91875,       0.000926517096
           1.9203125,        0.00092655516
            1.921875,       0.000926593165
           1.9234375,       0.000926631096
               1.925,       0.000926668932
           1.9265625,       0.000926706684
            1.928125,       0.000926744361
           1.9296875,       0.000926781936
             1.93125,       0.000926819435
           1.9328125,       0.000926856868
            1.934375,       0.000926894193
           1.9359375,       0.000926931481
              1.9375,       0.000926968658
           1.9390625,       0.000927005744
            1.940625,       0.000927042765
           1.9421875,       0.000927079702
             1.94375,       0.000927116547
           1.9453125,       0.000927153365
            1.946875,       0.000927190067
           1.9484375,       0.000927226698
                1.95,       0.000927263226
            1.953125,       0.000927336059
           1.9546875,       0.000927372405
             1.95625,       0.000927408626
           1.9578125,       0.000927444792
            1.959375,        0.00092748088
           1.9609375,       0.000927516895
              1.9625,       0.000927552825
           1.9640625,       0.000927588696
            1.965625,       0.000927624471
           1.9671875,       0.000927660162
             1.96875,       0.000927695799
           1.9703125,       0.000927731372
            1.971875,       0.000927766855
           1.9734375,       0.000927802269
               1.975,       0.000927837608
           1.9765625,       0.000927872877
            1.978125,       0.000927908086
           1.9796875,       0.000927943195
             1.98125,       0.000927978257
           1.9828125,       0.000928013247
            1.984375,       0.000928048137
           1.9859375,       0.000928082981
              1.9875,       0.000928117745
           1.9890625,       0.000928152439
            1.990625,        0.00092818708
           1.9921875,       0.000928221627
             1.99375,       0.000928256109
           1.9953125,       0.000928290533
            1.996875,       0.000928324876
           1.9984375,       0.000928359162
                   2,       0.000928393389

