------------------------------------------------------------
 Current - Vd = 0.05 V
------------------------------------------------------------
Voltage (V), Current (A)
                -0.4,       9.89621565e-11
        -0.360606061,       1.71589485e-10
        -0.321212121,       3.15212259e-10
        -0.281818182,       6.21709111e-10
        -0.242424242,       1.32755494e-09
        -0.203030303,        3.0538501e-09
        -0.163636364,       7.48102891e-09
        -0.124242424,       1.91663988e-08
       -0.0848484848,       5.05029851e-08
       -0.0454545455,       1.34962421e-07
      -0.00606060606,       3.61043024e-07
        0.0333333333,       9.52289836e-07
        0.0727272727,       2.42427772e-06
         0.112121212,        5.7753715e-06
         0.151515152,       1.24089476e-05
         0.190909091,       2.33793537e-05
          0.23030303,       3.84339492e-05
          0.26969697,       5.60510133e-05
         0.309090909,        7.4416903e-05
         0.348484848,       9.22146522e-05
         0.387878788,       0.000108767892
         0.427272727,       0.000123849206
         0.466666667,        0.00013746902
         0.506060606,       0.000149740403
         0.545454545,        0.00016080906
         0.584848485,       0.000170821368
         0.624242424,       0.000179911531
         0.663636364,       0.000188197647
         0.703030303,       0.000195781641
         0.742424242,       0.000202750726
         0.781818182,       0.000209179306
         0.821212121,       0.000215130871
         0.860606061,       0.000220659712
                 0.9,       0.000225812384
         0.939393939,       0.000230628972
         0.978787879,       0.000235144124
          1.01818182,       0.000239387897
          1.05757576,       0.000243386479
           1.0969697,       0.000247162769
          1.13636364,       0.000250736871
          1.17575758,       0.000254126517
          1.21515152,       0.000257347384
          1.25454545,       0.000260413381
          1.29393939,       0.000263336904
          1.33333333,       0.000266129028
          1.37272727,       0.000268799675
          1.41212121,       0.000271357764
          1.45151515,       0.000273811332
          1.49090909,       0.000276167644
          1.53030303,       0.000278433283
          1.56969697,       0.000280614228
          1.60909091,       0.000282715922
          1.64848485,       0.000284743332
          1.68787879,       0.000286701002
          1.72727273,       0.000288593094
          1.76666667,       0.000290423429
          1.80606061,        0.00029219552
          1.84545455,       0.000293912612
          1.88484848,       0.000295577701
          1.92424242,        0.00029719355
          1.96363636,       0.000298762725
           2.0030303,       0.000300287607
          2.04242424,       0.000301770407
          2.08181818,       0.000303213185
          2.12121212,       0.000304617858
          2.16060606,       0.000305986217
                 2.2,       0.000307319934
          2.23939394,       0.000308620575
          2.27878788,       0.000309889606
          2.31818182,       0.000311128403
          2.35757576,       0.000312338256
           2.3969697,       0.000313520374
          2.43636364,       0.000314675907
          2.47575758,        0.00031580593
          2.51515152,       0.000316911458
          2.55454545,        0.00031799345
          2.59393939,       0.000319052812
          2.63333333,       0.000320090399
          2.67272727,       0.000321107021
          2.71212121,       0.000322103448
          2.75151515,       0.000323080405
          2.79090909,       0.000324038581
          2.83030303,       0.000324978636
          2.86969697,       0.000325901194
          2.90909091,       0.000326806847
          2.94848485,       0.000327696161
          2.98787879,       0.000328569673
          3.02727273,       0.000329427895
          3.06666667,       0.000330271318
          3.10606061,       0.000331100407
          3.14545455,       0.000331915609
          3.18484848,       0.000332717347
          3.22424242,       0.000333506028
          3.26363636,       0.000334282042
           3.3030303,       0.000335045766
          3.34242424,       0.000335797555
          3.38181818,       0.000336537753
          3.42121212,       0.000337266689
          3.46060606,       0.000337984676
                 3.5,       0.000338692019

------------------------------------------------------------
 Current - Vd = 1.0 V
------------------------------------------------------------
Voltage (V), Current (A)
                -0.2,       2.40302077e-07
                -0.3,       6.27095854e-08
               -0.35,       3.44137913e-08
                -0.4,       1.94990956e-08
        -0.360606061,       3.04358038e-08
        -0.321212121,       4.83937035e-08
        -0.281818182,       7.87760154e-08
        -0.271969697,       8.93779708e-08
        -0.262121212,       1.01599523e-07
        -0.242424242,       1.32085747e-07
        -0.203030303,       2.29887361e-07
        -0.163636364,       4.18549395e-07
        -0.124242424,       8.02454024e-07
       -0.0848484848,       1.61176743e-06
       -0.0454545455,       3.33369937e-06
      -0.00606060606,       6.88982035e-06
        0.0333333333,       1.37039273e-05
        0.0727272727,       2.53735593e-05
         0.112121212,       4.29757541e-05
         0.151515152,       6.66250227e-05
         0.190909091,       9.56626133e-05
          0.23030303,       0.000129118196
          0.26969697,       0.000166040802
         0.309090909,       0.000205629248
         0.348484848,       0.000247247626
         0.387878788,       0.000290399637
         0.427272727,       0.000334696304
         0.466666667,       0.000379827371
         0.506060606,       0.000425539312
         0.545454545,       0.000471618264
         0.584848485,       0.000517876821
         0.624242424,       0.000564143556
         0.663636364,       0.000610254512
         0.703030303,       0.000656046743
         0.742424242,       0.000701355993
         0.781818182,       0.000746023532
         0.821212121,       0.000789919162
         0.860606061,       0.000832977967
                 0.9,       0.000875219744
         0.939393939,       0.000916719438
         0.978787879,       0.000957558072
          1.01818182,       0.000997800378
          1.05757576,        0.00103749522
           1.0969697,        0.00107668049
          1.13636364,        0.00111538655
          1.17575758,        0.00115363825
          1.21515152,        0.00119145616
          1.25454545,        0.00122885725
          1.29393939,        0.00126585536
          1.33333333,        0.00130246157
          1.37272727,        0.00133868441
          1.41212121,        0.00137452991
          1.45151515,         0.0014100016
          1.49090909,        0.00144510028
          1.53030303,        0.00147982358
          1.56969697,        0.00151416513
          1.60909091,        0.00154811335
          1.64848485,         0.0015816494
          1.68787879,        0.00161474437
          1.72727273,        0.00164735579
          1.76666667,        0.00167942427
          1.80606061,        0.00171087185
          1.84545455,        0.00174160349
          1.88484848,        0.00177151304
          1.92424242,        0.00180049483
          1.96363636,        0.00182845929
           2.0030303,        0.00185534666
          2.04242424,         0.0018811328
          2.08181818,        0.00190582628
          2.12121212,        0.00192946023
          2.16060606,        0.00195208367
                 2.2,        0.00197375411
          2.23939394,        0.00199453234
          2.27878788,        0.00201447898
          2.31818182,        0.00203365243
          2.35757576,         0.0020521077
           2.3969697,        0.00206989591
          2.43636364,        0.00208706417
          2.47575758,        0.00210365558
          2.51515152,        0.00211970951
          2.55454545,        0.00213526185
          2.59393939,        0.00215034529
          2.63333333,        0.00216498962
          2.67272727,        0.00217922196
          2.71212121,        0.00219306711
          2.75151515,        0.00220654771
          2.79090909,         0.0022196845
          2.83030303,        0.00223249651
          2.86969697,        0.00224500121
