------------------------------------------------------------
 Current - Vd = 0.05 V
------------------------------------------------------------
Voltage (V), Current (A)
          3.21717172,       0.000205168137
          3.25757576,       0.000205605433
           3.2979798,       0.000206034678
          3.33838384,        0.00020645613
          3.37878788,       0.000206870036
          3.41919192,        0.00020727663
          3.45959596,       0.000207676139
                 3.5,       0.000208068778

------------------------------------------------------------
 Current - Vd = 1.0 V
------------------------------------------------------------
Voltage (V), Current (A)
               -0.25,       1.21621603e-11
            -0.28125,       4.30239903e-12
             -0.3125,       1.53309603e-12
           -0.328125,       9.28157745e-13
            -0.34375,       5.58838121e-13
           -0.359375,       3.33667921e-13
              -0.375,       2.09126579e-13
           -0.390625,       1.33467181e-13
            -0.40625,       7.97531065e-14
           -0.421875,        5.1297222e-14
          -0.4296875,       4.36195168e-14
             -0.4375,       3.80788031e-14
           -0.453125,       1.92943622e-14
          -0.4609375,       1.98985659e-14
            -0.46875,        1.5858629e-14
          -0.4765625,       1.14296224e-14
           -0.484375,       1.47892306e-14
          -0.4921875,        9.0494817e-15
                -0.5,       8.90532002e-15
         -0.47979798,       1.25395218e-14
         -0.45959596,       1.24965535e-14
        -0.439393939,       2.67990365e-14
        -0.419191919,       5.28632736e-14
        -0.398989899,       9.62636787e-14
        -0.378787879,       1.82573309e-13
        -0.338383838,       6.64729222e-13
        -0.297979798,       2.47577632e-12
        -0.257575758,       9.44093726e-12
        -0.217171717,       3.64010878e-11
        -0.176767677,       1.41079717e-10
        -0.156565657,       2.78028558e-10
        -0.136363636,       5.48145499e-10
        -0.095959596,       2.13139407e-09
       -0.0757575758,       4.20204642e-09
       -0.0555555556,       8.28088973e-09
       -0.0151515152,       3.20790872e-08
        0.0252525253,        1.2336544e-07
        0.0656565657,       4.65629045e-07
         0.106060606,       1.67413941e-06
         0.146464646,        5.3834869e-06
         0.186868687,       1.43245922e-05
         0.227272727,       3.06518906e-05
         0.267676768,       5.45124737e-05
         0.308080808,       8.47080892e-05
         0.348484848,        0.00011977704
         0.388888889,       0.000158468356
         0.429292929,        0.00019981903
          0.46969697,       0.000243107375
          0.51010101,       0.000287790529
         0.550505051,       0.000333453439
         0.590909091,        0.00037977163
         0.631313131,       0.000426484643
         0.671717172,       0.000473376752
         0.712121212,       0.000520262408
         0.752525253,       0.000566974427
         0.792929293,       0.000613353901
         0.833333333,       0.000659241636
         0.873737374,       0.000704473512
         0.914141414,        0.00074888803
         0.954545455,       0.000792361197
         0.994949495,       0.000834866416
          1.03535354,        0.00087649135
          1.07575758,       0.000917361602
          1.11616162,       0.000957570297
          1.15656566,       0.000997174087
           1.1969697,        0.00103620835
          1.23737374,        0.00107469639
          1.27777778,        0.00111265367
          1.31818182,        0.00115008863
          1.35858586,        0.00118700144
           1.3989899,           0.00122338
          1.43939394,        0.00125919195
          1.47979798,        0.00129437262
          1.52020202,        0.00132881129
          1.56060606,        0.00136233825
           1.6010101,        0.00139472554
          1.64141414,        0.00142573476
          1.68181818,        0.00145519935
          1.72222222,        0.00148306455
          1.76262626,        0.00150936586
           1.8030303,        0.00153418953
          1.84343434,        0.00155764276
          1.88383838,        0.00157983677
          1.92424242,        0.00160087852
          1.96464646,        0.00162086711
          2.00505051,        0.00163989264
          2.04545455,        0.00165803627
          2.08585859,        0.00167537078
          2.12626263,         0.0016919613
          2.16666667,        0.00170786613
          2.20707071,        0.00172313749
          2.24747475,        0.00173782223
          2.28787879,        0.00175196261
          2.32828283,        0.00176559667
          2.36868687,        0.00177875876
          2.40909091,        0.00179147995
          2.44949495,         0.0018037885
          2.48989899,        0.00181571013
          2.53030303,         0.0018272683
          2.57070707,         0.0018384844
          2.61111111,        0.00184937799
          2.65151515,        0.00185996713
          2.69191919,        0.00187026849
          2.73232323,        0.00188029748
          2.77272727,        0.00189006832
          2.81313131,        0.00189959407
          2.85353535,        0.00190888674
          2.89393939,        0.00191795759
          2.93434343,        0.00192681705
          2.97474747,        0.00193547487
          3.01515152,        0.00194394026
          3.05555556,        0.00195222182
           3.0959596,        0.00196032762
          3.13636364,        0.00196826518
          3.17676768,        0.00197604151
          3.21717172,        0.00198366322
          3.25757576,        0.00199113649
           3.2979798,        0.00199846703
          3.33838384,        0.00200566043
          3.37878788,        0.00201272188
          3.41919192,        0.00201965633
          3.45959596,        0.00202646846
                 3.5,        0.00203316272

