------------------------------------------------------------
 Current - Vd = 0.05 V
------------------------------------------------------------
Voltage (V), Current (A)
          1.56060606,        0.00163136754
           1.6010101,        0.00165476424
          1.64141414,         0.0016765603
          1.68181818,        0.00169694072
          1.72222222,        0.00171606503
          1.76262626,        0.00173407028
           1.8030303,        0.00175107411
          1.84343434,        0.00176717781
          1.88383838,        0.00178246909
          1.92424242,        0.00179702419
          1.96464646,        0.00181090957
          2.00505051,        0.00182418342
          2.04545455,        0.00183689692
          2.08585859,        0.00184909527
          2.12626263,        0.00186081855
          2.16666667,        0.00187210248
          2.20707071,         0.0018829789
          2.24747475,        0.00189347647
          2.28787879,        0.00190362097
          2.32828283,        0.00191343556
          2.36868687,        0.00192294132
          2.40909091,        0.00193215752
          2.44949495,        0.00194110163
          2.48989899,        0.00194978943
          2.53030303,        0.00195823534
          2.57070707,        0.00196645276
          2.61111111,        0.00197445406
          2.65151515,        0.00198225075
          2.69191919,        0.00198985326
          2.73232323,        0.00199727113
          2.77272727,        0.00200451324
          2.81313131,        0.00201158793
          2.85353535,        0.00201850306
          2.89393939,          0.002025266
          2.93434343,        0.00203188358
          2.97474747,        0.00203836208
          3.01515152,        0.00204470733
          3.05555556,        0.00205092477
           3.0959596,        0.00205701949
          3.13636364,        0.00206299628
          3.17676768,        0.00206885971
          3.21717172,        0.00207461422
          3.25757576,          0.002080264
           3.2979798,        0.00208581309
          3.33838384,        0.00209126526
          3.37878788,         0.0020966241
          3.41919192,        0.00210189295
          3.45959596,        0.00210707497
                 3.5,        0.00211217314

