------------------------------------------------------------
 Current - Vd = 0.05 V
------------------------------------------------------------
Voltage (V), Current (A)
               -0.35,       4.00225514e-13
        -0.311111111,       1.21781127e-12
        -0.272222222,       3.87793646e-12
        -0.233333333,       1.26719325e-11
        -0.194444444,       4.20681585e-11
        -0.155555556,       1.40810793e-10
        -0.116666667,       4.73412176e-10
       -0.0777777778,       1.59417634e-09
       -0.0388888889,       5.36514981e-09
      1.00031095e-13,        1.8004582e-08
        0.0388888889,       6.00373035e-08
        0.0777777778,       1.97536506e-07
         0.116666667,       6.31269992e-07
         0.155555556,       1.89427631e-06
         0.194444444,       5.04157405e-06
         0.233333333,       1.12368399e-05
         0.272222222,       2.06432411e-05
         0.311111111,        3.2193274e-05
                0.35,       4.45439509e-05
         0.388888889,       5.67601981e-05
         0.427777778,       6.83604118e-05
         0.466666667,       7.91525059e-05
         0.505555556,       8.90958293e-05
         0.544444444,       9.82207923e-05
         0.583333333,        0.00010658741
         0.622222222,       0.000114265002
         0.661111111,       0.000121322648
                 0.7,       0.000127824994
         0.738888889,       0.000133830677
         0.777777778,       0.000139392024
         0.816666667,       0.000144555326
         0.855555556,       0.000149361361
         0.894444444,       0.000153846009
         0.933333333,       0.000158040819
         0.972222222,       0.000161973574
          1.01111111,       0.000165668769
                1.05,       0.000169148055
          1.08888889,       0.000172430608
          1.12777778,       0.000175533457
          1.16666667,       0.000178471756
          1.20555556,       0.000181259021
          1.24444444,       0.000183907355
          1.28333333,       0.000186427605
          1.32222222,       0.000188829522
          1.36111111,       0.000191121895
                 1.4,       0.000193312661
          1.43888889,       0.000195409007
          1.47777778,        0.00019741745
          1.51666667,       0.000199343919
          1.55555556,       0.000201193814
          1.59444444,       0.000202972065
          1.63333333,       0.000204683182
          1.67222222,       0.000206331297
          1.71111111,       0.000207920205
                1.75,       0.000209453395
          1.78888889,       0.000210934079
          1.82777778,       0.000212365224
          1.86666667,       0.000213749571
          1.90555556,       0.000215089655
          1.94444444,       0.000216387832
          1.98333333,       0.000217646284
          2.02222222,       0.000218867042
          2.06111111,       0.000220051995
                 2.1,       0.000221202906
          2.13888889,       0.000222321416
          2.17777778,       0.000223409063
          2.21666667,       0.000224467283
          2.25555556,       0.000225497421
          2.29444444,        0.00022650074
          2.33333333,       0.000227478423
          2.37222222,       0.000228431584
          2.41111111,       0.000229361269
                2.45,       0.000230268464
          2.48888889,       0.000231154096
          2.52777778,        0.00023201904
          2.56666667,       0.000232864125
          2.60555556,       0.000233690134
          2.64444444,       0.000234497806
          2.68333333,       0.000235287839
          2.72222222,       0.000236060899
          2.76111111,       0.000236817611
                 2.8,       0.000237558574
          2.83888889,       0.000238284354
          2.87777778,       0.000238995487
          2.91666667,       0.000239692485
          2.95555556,       0.000240375836
          2.99444444,       0.000241046004
          3.03333333,       0.000241703429
          3.07222222,       0.000242348531
          3.11111111,       0.000242981716
                3.15,       0.000243603365
          3.18888889,       0.000244213846
          3.22777778,       0.000244813508
          3.26666667,       0.000245402688
          3.30555556,       0.000245981704
          3.34444444,       0.000246550865
          3.38333333,       0.000247110463
          3.42222222,       0.000247660781
          3.46111111,       0.000248202088
                 3.5,       0.000248734644

------------------------------------------------------------
 Current - Vd = 1.0 V
------------------------------------------------------------
Voltage (V), Current (A)
              -0.175,       2.84697698e-10
            -0.21875,       7.70675698e-11
           -0.240625,       4.07038691e-11
             -0.2625,       2.17817913e-11
           -0.284375,       1.18594013e-11
            -0.30625,        6.5835232e-12
           -0.328125,       3.74349513e-12
               -0.35,        2.1878934e-12
        -0.330555556,       3.52773657e-12
        -0.311111111,        5.7931416e-12
        -0.272222222,       1.65865109e-11
        -0.252777778,       2.87039407e-11
        -0.233333333,       5.02853538e-11
        -0.194444444,        1.5864144e-10
              -0.175,       2.84697698e-10
        -0.155555556,       5.13457042e-10
        -0.116666667,       1.68771549e-09
       -0.0777777778,        5.5955059e-09
       -0.0388888889,        1.8612913e-08
      1.00031095e-13,        6.1813229e-08
        0.0194444444,       1.12356988e-07
        0.0388888889,       2.03563193e-07
        0.0777777778,       6.56397279e-07
         0.116666667,       2.01930333e-06
         0.155555556,       5.66034537e-06
         0.194444444,       1.36982574e-05
         0.233333333,       2.78803044e-05
         0.272222222,       4.84864608e-05
         0.311111111,       7.46367583e-05
                0.35,       0.000105128108
         0.388888889,       0.000138889758
         0.427777778,       0.000175088427
         0.466666667,       0.000213101292
         0.505555556,       0.000252464092
         0.544444444,       0.000292826415
         0.583333333,       0.000333918632
         0.622222222,       0.000375528706
         0.661111111,        0.00041748592
                 0.7,       0.000459649337
         0.738888889,       0.000501899364
         0.777777778,       0.000544131322
         0.816666667,       0.000586250314
         0.855555556,       0.000628166967
         0.894444444,       0.000669793752
         0.933333333,       0.000711042199
         0.972222222,       0.000751821995
          1.01111111,       0.000792044392
                1.05,       0.000831633597
          1.08888889,       0.000870546796
          1.12777778,       0.000908790666
          1.16666667,       0.000946413362
          1.20555556,       0.000983475021
          1.24444444,        0.00102002596
          1.28333333,        0.00105610294
          1.32222222,        0.00109173269
          1.36111111,        0.00112693518
                 1.4,        0.00116172565
          1.43888889,        0.00119611565
          1.47777778,        0.00123011344
          1.51666667,        0.00126372394
          1.55555556,        0.00129694828
          1.59444444,        0.00132978268
          1.63333333,        0.00136221667
          1.67222222,        0.00139423028
          1.71111111,        0.00142579019
                1.75,        0.00145684568
          1.78888889,        0.00148732578
          1.82777778,        0.00151713921
          1.86666667,        0.00154617961
          1.90555556,        0.00157433899
          1.94444444,         0.0016015271
          1.98333333,        0.00162768713
          2.02222222,        0.00165279971
          2.06111111,        0.00167687684
                 2.1,        0.00169995218
          2.13888889,         0.0017220722
          2.17777778,        0.00174328949
          2.21666667,        0.00176365859
          2.25555556,        0.00178323343
          2.29444444,        0.00180206575
          2.33333333,        0.00182020434
          2.37222222,        0.00183769467
