------------------------------------------------------------
 Current - Vd = 0.05 V
------------------------------------------------------------
Voltage (V), Current (A)
               -0.35,       7.41304019e-14
        -0.311111111,       2.44853842e-13
        -0.272222222,        8.6006918e-13
        -0.233333333,       3.02619129e-12
        -0.194444444,       1.07349373e-11
        -0.155555556,       3.81908239e-11
        -0.116666667,       1.36048084e-10
       -0.0777777778,       4.84678311e-10
       -0.0388888889,       1.72502806e-09
      1.00031095e-13,       6.12633314e-09
        0.0388888889,       2.16674181e-08
        0.0777777778,       7.59848829e-08
         0.116666667,       2.61360993e-07
         0.155555556,       8.58330478e-07
         0.194444444,       2.54664596e-06
         0.233333333,       6.35029171e-06
         0.272222222,       1.28161425e-05
         0.311111111,       2.13931313e-05
                0.35,       3.10169998e-05
         0.388888889,       4.08310444e-05
         0.427777778,        5.0345793e-05
         0.466666667,       5.93332729e-05
         0.505555556,       6.77115452e-05
         0.544444444,       7.54724882e-05
         0.583333333,       8.26428107e-05
         0.622222222,       8.92640157e-05
         0.661111111,       9.53823042e-05
                 0.7,       0.000101043626
         0.738888889,       0.000106291357
         0.777777778,        0.00011116534
         0.816666667,       0.000115701624
         0.855555556,       0.000119932553
         0.894444444,       0.000123887008
         0.933333333,       0.000127590718
         0.972222222,       0.000131066592
          1.01111111,       0.000134335023
                1.05,       0.000137414189
          1.08888889,       0.000140320315
          1.12777778,       0.000143067901
          1.16666667,       0.000145669928
          1.20555556,       0.000148138046
          1.24444444,       0.000150482726
          1.28333333,       0.000152713398
          1.32222222,       0.000154838573
          1.36111111,       0.000156865949
                 1.4,       0.000158802501
          1.43888889,       0.000160654563
          1.47777778,       0.000162427894
          1.51666667,       0.000164127747
          1.55555556,       0.000165758915
          1.59444444,       0.000167325786
          1.63333333,       0.000168832377
          1.67222222,       0.000170282378
          1.71111111,       0.000171679181
                1.75,       0.000173025909
          1.78888889,       0.000174325444
          1.82777778,       0.000175580449
          1.86666667,       0.000176793386
          1.90555556,       0.000177966536
          1.94444444,       0.000179102016
          1.98333333,       0.000180201791
          2.02222222,       0.000181267692
          2.06111111,       0.000182301424
                 2.1,       0.000183304575
          2.13888889,        0.00018427863
          2.17777778,       0.000185224974
          2.21666667,       0.000186144906
          2.25555556,       0.000187039642
          2.29444444,       0.000187910323
          2.33333333,       0.000188758019
          2.37222222,       0.000189583736
          2.41111111,       0.000190388421
                2.45,       0.000191172966
          2.48888889,        0.00019193821
          2.52777778,       0.000192684946
          2.56666667,        0.00019341392
          2.60555556,       0.000194125841
          2.64444444,       0.000194821377
          2.68333333,       0.000195501163
          2.72222222,       0.000196165796
          2.76111111,       0.000196815846
                 2.8,       0.000197451853
          2.83888889,       0.000198074327
          2.87777778,       0.000198683755
          2.91666667,         0.0001992806
          2.95555556,       0.000199865299
          2.99444444,       0.000200438272
          3.03333333,       0.000200999919
          3.07222222,       0.000201550621
          3.11111111,        0.00020209074
                3.15,       0.000202620623
          3.18888889,       0.000203140599
          3.22777778,       0.000203650987
          3.26666667,       0.000204152086
          3.30555556,       0.000204644186
          3.34444444,       0.000205127563
          3.38333333,       0.000205602483
          3.42222222,       0.000206069199
          3.46111111,       0.000206527953
                 3.5,        0.00020697898

------------------------------------------------------------
 Current - Vd = 1.0 V
------------------------------------------------------------
Voltage (V), Current (A)
            -0.04375,       3.15638848e-09
             -0.0875,       7.55057943e-10
            -0.13125,       1.80628096e-10
           -0.153125,       8.84058722e-11
              -0.175,       4.33008292e-11
           -0.196875,       2.12458858e-11
            -0.21875,       1.04334753e-11
           -0.240625,       5.14138611e-12
             -0.2625,       2.54391768e-12
          -0.2734375,       1.79969975e-12
           -0.284375,        1.2645112e-12
          -0.2953125,       8.95776717e-13
            -0.30625,       6.35322064e-13
          -0.3171875,       4.53109205e-13
           -0.328125,       3.13272434e-13
          -0.3390625,       2.37371709e-13
               -0.35,       1.62769973e-13
        -0.311111111,       5.45275225e-13
        -0.272222222,       1.86569366e-12
        -0.233333333,       6.50469409e-12
        -0.213888889,       1.22136338e-11
        -0.194444444,       2.29933782e-11
        -0.155555556,       8.16608171e-11
        -0.116666667,       2.90935532e-10
       -0.0777777778,       1.03765851e-09
       -0.0388888889,       3.69977447e-09
      1.00031095e-13,       1.31663951e-08
        0.0388888889,       4.66469451e-08
        0.0777777778,       1.63611225e-07
        0.0972222222,       3.04127309e-07
         0.116666667,       5.60391609e-07
         0.155555556,       1.81587853e-06
         0.194444444,       5.25997379e-06
         0.233333333,       1.28463113e-05
         0.272222222,       2.60244329e-05
         0.311111111,       4.49381248e-05
                0.35,        6.8819907e-05
