------------------------------------------------------------
 Current - Vd = 0.05 V
------------------------------------------------------------
Voltage (V), Current (A)
        -0.364914773,       2.06242931e-10
        -0.364299242,        2.0818865e-10
        -0.363068182,       2.12118888e-10
        -0.362452652,       2.14122731e-10
        -0.362144886,       2.15132846e-10
        -0.362067945,        2.1538087e-10
        -0.361991004,       2.15642759e-10
        -0.361837121,       2.16146575e-10
        -0.361529356,       2.17161219e-10
        -0.360913826,       2.19218629e-10
        -0.360606061,       2.20255514e-10
        -0.360298295,       2.21306115e-10
        -0.360221354,       2.21563191e-10
        -0.360144413,       2.21819454e-10
         -0.35999053,       2.22344872e-10
        -0.359682765,       2.23387512e-10
           -0.359375,       2.24449972e-10
        -0.359221117,       2.24981877e-10
        -0.359144176,       2.25252004e-10
        -0.359067235,       2.25516386e-10
        -0.358913352,       2.26053232e-10
         -0.35875947,       2.26578035e-10
        -0.358720999,       2.26708967e-10
        -0.358682528,        2.2685741e-10
        -0.358605587,       2.27113912e-10
        -0.358528646,       2.27391468e-10
        -0.358490175,       2.27518323e-10
        -0.358451705,        2.2765223e-10
        -0.358413234,       2.27794452e-10
        -0.358374763,       2.27928034e-10
        -0.358336293,       2.28054077e-10
        -0.358297822,       2.28200213e-10
        -0.358220881,       2.28458472e-10
        -0.358143939,       2.28737887e-10
        -0.357990057,       2.29277446e-10
        -0.357682292,       2.30365878e-10
        -0.357066761,        2.3256492e-10
        -0.355835701,       2.37015078e-10
        -0.355681818,       2.37584149e-10
        -0.355374053,       2.38716818e-10
        -0.354758523,       2.40999271e-10
        -0.353527462,       2.45634475e-10
        -0.351065341,       2.55205218e-10
        -0.350757576,       2.56434871e-10
        -0.350142045,       2.58906928e-10
        -0.348910985,       2.63926743e-10
        -0.346448864,       2.74300933e-10
        -0.341524621,       2.96451082e-10
        -0.340909091,       2.99354801e-10
         -0.33967803,       3.05267706e-10
        -0.337215909,        3.1747311e-10
        -0.332291667,       3.43574535e-10
        -0.322443182,       4.03296801e-10
        -0.321212121,       4.11540914e-10
        -0.281818182,       8.09375376e-10
        -0.262121212,        1.1606054e-09
         -0.25719697,       1.27322455e-09
        -0.256581439,       1.28815058e-09
        -0.255965909,        1.3032709e-09
        -0.254734848,       1.33409986e-09
        -0.252272727,       1.39825397e-09
        -0.247348485,       1.53721642e-09
        -0.242424242,       1.69186261e-09
        -0.239962121,       1.77567845e-09
        -0.238731061,        1.8193278e-09
         -0.23811553,       1.84160529e-09
             -0.2375,       1.86417771e-09
        -0.236268939,       1.91028239e-09
        -0.235653409,       1.93380592e-09
        -0.235345644,        1.9457009e-09
        -0.235037879,       1.95766671e-09
        -0.234422348,       1.98185342e-09
        -0.234114583,       1.99407329e-09
        -0.233806818,        2.0063698e-09
        -0.233499053,        2.0187604e-09
        -0.233191288,       2.03123758e-09
        -0.232883523,       2.04379987e-09
        -0.232575758,       2.05643952e-09
        -0.231960227,       2.08199859e-09
        -0.230729167,        2.1342004e-09
        -0.228267045,       2.24305233e-09
        -0.223342803,       2.47992442e-09
        -0.222727273,       2.51146727e-09
        -0.221496212,       2.57588322e-09
        -0.219034091,       2.71033797e-09
        -0.214109848,       3.00346612e-09
        -0.204261364,       3.70198515e-09
        -0.203030303,       3.80135063e-09
        -0.163636364,       9.23371078e-09
        -0.124242424,       2.40286028e-08
       -0.0848484848,       6.58370598e-08
       -0.0454545455,       1.86179139e-07
      -0.00606060606,       5.31814941e-07
        0.0333333333,       1.49713835e-06
        0.0727272727,       4.01610491e-06
         0.112121212,        9.8209148e-06
         0.151515152,       2.10353561e-05
         0.190909091,       3.89595977e-05
          0.23030303,       6.34259681e-05
          0.26969697,       9.33553711e-05
         0.309090909,       0.000127506545
         0.348484848,       0.000164822693
         0.387878788,       0.000204490892
         0.427272727,        0.00024590319
         0.466666667,        0.00028860351
         0.506060606,       0.000332243869
         0.545454545,        0.00037655235
         0.584848485,       0.000421310364
         0.624242424,       0.000466336415
         0.663636364,       0.000511474086
         0.703030303,       0.000556582946
         0.742424242,       0.000601530876
         0.781818182,       0.000646187947
         0.821212121,       0.000690422182
         0.860606061,         0.0007340997
                 0.9,       0.000777094997
         0.939393939,        0.00081931706
         0.978787879,       0.000860742253
          1.01818182,       0.000901418508
          1.05757576,       0.000941425386
           1.0969697,       0.000980834061
          1.13636364,        0.00101969716
          1.17575758,        0.00105805333
          1.21515152,        0.00109593225
          1.25454545,        0.00113335773
          1.29393939,        0.00117034929
          1.33333333,        0.00120692292
          1.37272727,        0.00124309149
          1.41212121,        0.00127886495
          1.45151515,         0.0013142503
          1.49090909,        0.00134925151
          1.53030303,        0.00138386909
          1.56969697,        0.00141809942
          1.60909091,        0.00145193342
          1.64848485,        0.00148535462
          1.68787879,        0.00151833609
          1.72727273,        0.00155083659
          1.76666667,        0.00158279685
          1.80606061,        0.00161413751
          1.84545455,        0.00164476048
          1.88484848,        0.00167455574
          1.92424242,        0.00170341504
          1.96363636,        0.00173124997
           2.0030303,        0.00175800594
          2.04242424,        0.00178366568
          2.08181818,        0.00180824364
          2.12121212,        0.00183177651
          2.16060606,        0.00185431458
                 2.2,        0.00187591477
          2.23939394,        0.00189663602
          2.27878788,        0.00191653666
          2.31818182,         0.0019356725
          2.35757576,        0.00195409618
           2.3969697,        0.00197185659
          2.43636364,        0.00198899889
          2.47575758,        0.00200556457
          2.51515152,        0.00202159171
          2.55454545,         0.0020371151
          2.59393939,         0.0020521666
          2.63333333,        0.00206677535
          2.67272727,        0.00208096801
          2.71212121,        0.00209476904
          2.75151515,        0.00210820091
          2.79090909,        0.00212128424
          2.83030303,        0.00213403798
          2.86969697,        0.00214647962
          2.90909091,        0.00215862527
          2.94848485,        0.00217048984
          2.98787879,        0.00218208715
          3.02727273,        0.00219343003
          3.06666667,        0.00220453043
          3.10606061,        0.00221539948
          3.14545455,        0.00222604748
          3.18484848,        0.00223648415
          3.22424242,         0.0022467186
          3.26363636,        0.00225675929
           3.3030303,        0.00226661418
          3.34242424,        0.00227629072
          3.38181818,        0.00228579593
          3.42121212,        0.00229513637
          3.46060606,        0.00230431827
                 3.5,        0.00231334745

